orig_lon,orig_lat,dest_long,dest_lat,count
-74.16870117,40.69250107,-80.04049683,32.89860153,953.0
-74.16870117,40.69250107,-81.84980011,41.4117012,9193.0
-74.16870117,40.69250107,-80.94309998,35.2140007,946.0
-74.16870117,40.69250107,-82.891899,39.998001,7.0
-74.16870117,40.69250107,-84.6678009,39.04880142,14.0
-74.16870117,40.69250107,-77.037697,38.8521,274.0
-74.16870117,40.69250107,-104.6729965,39.86169815,18457.0
-74.16870117,40.69250107,-97.038002,32.896801,6835.0
-74.16870117,40.69250107,-93.6631012,41.5340004,1.0
-74.16870117,40.69250107,-83.35340118,42.21239853,217.0
-74.16870117,40.69250107,-106.9179993,39.64260101,715.0
-74.16870117,40.69250107,-80.152702,26.072599,16441.0
-74.16870117,40.69250107,-85.52279663,42.88079834,1.0
-74.16870117,40.69250107,-107.2180023,40.48120117,142.0
-74.16870117,40.69250107,-157.924228,21.32062,2516.0
-74.16870117,40.69250107,-77.45580292,38.94449997,1826.0
-74.16870117,40.69250107,-95.34140015,29.9843998,25234.0
-74.16870117,40.69250107,-86.294403,39.7173,111.0
-74.16870117,40.69250107,-110.737999,43.6072998,366.0
-74.16870117,40.69250107,-81.68789673,30.49410057,837.0
-74.16870117,40.69250107,-115.1520004,36.08010101,14080.0
-74.16870117,40.69250107,-118.4079971,33.94250107,26422.0
-74.16870117,40.69250107,-94.713898,39.2976,269.0
-74.16870117,40.69250107,-81.30899811,28.42939949,22652.0
-74.16870117,40.69250107,-89.97669983,35.04240036,17.0
-74.16870117,40.69250107,-80.29060364,25.79319954,11168.0
-74.16870117,40.69250107,-87.89659882,42.94720078,3.0
-74.16870117,40.69250107,-89.33750153,43.13990021,17.0
-74.16870117,40.69250107,-93.221802,44.882,784.0
-74.16870117,40.69250107,-90.25800323,29.99340057,4360.0
-74.16870117,40.69250107,-107.8939972,38.50979996,152.0
-74.16870117,40.69250107,-78.92829895,33.67969894,609.0
-74.16870117,40.69250107,-95.894096,41.3032,20.0
-74.16870117,40.69250107,-87.9048,41.9786,30116.0
-74.16870117,40.69250107,-76.20120239,36.89459991,72.0
-74.16870117,40.69250107,-80.09559631,26.68320084,13807.0
-74.16870117,40.69250107,-122.5979996,45.58869934,3557.0
-74.16870117,40.69250107,-75.2410965,39.87189865,3.0
-74.16870117,40.69250107,-112.012001,33.43429947,7002.0
-74.16870117,40.69250107,-80.23290253,40.49150085,169.0
-74.16870117,40.69250107,-116.5070038,33.82970047,13.0
-74.16870117,40.69250107,-71.420403,41.732601,4.0
-74.16870117,40.69250107,-70.309303,43.646198,317.0
-74.16870117,40.69250107,-78.78749847,35.87760162,3009.0
-74.16870117,40.69250107,-77.31970215,37.50519943,1.0
-74.16870117,40.69250107,-77.67240143,43.1189003,370.0
-74.16870117,40.69250107,-81.75520325,26.53619957,7689.0
-74.16870117,40.69250107,-117.1900024,32.73360062,7458.0
-74.16870117,40.69250107,-98.46980286,29.53370094,2245.0
-74.16870117,40.69250107,-81.20210266,32.12760162,1090.0
-74.16870117,40.69250107,-85.736,38.1744,20.0
-74.16870117,40.69250107,-122.308998,47.449001,7252.0
-74.16870117,40.69250107,-122.375,37.61899948,33187.0
-74.16870117,40.69250107,-121.929001,37.362598,585.0
-74.16870117,40.69250107,-66.00180054,18.43939972,4754.0
-74.16870117,40.69250107,-111.9779968,40.78839874,679.0
-74.16870117,40.69250107,-121.5910034,38.69540024,419.0
-74.16870117,40.69250107,-117.8679962,33.67570114,5735.0
-74.16870117,40.69250107,-82.55439758,27.39539909,496.0
-74.16870117,40.69250107,-90.370003,38.748697,133.0
-74.16870117,40.69250107,-64.9733963,18.33729935,1272.0
-74.16870117,40.69250107,-82.53320313,27.97550011,13616.0
-74.16870117,40.69250107,-83.9940033,35.81100082,541.0
-147.8560028,64.81510162,-104.6729965,39.86169815,223.0
-147.8560028,64.81510162,-87.9048,41.9786,438.0
-119.7180023,36.77619934,-122.375,37.61899948,413.0
-114.2559967,48.3105011,-104.6729965,39.86169815,382.0
-114.2559967,48.3105011,-87.9048,41.9786,144.0
-80.152702,26.072599,-81.84980011,41.4117012,2055.0
-80.152702,26.072599,-104.6729965,39.86169815,2671.0
-80.152702,26.072599,-74.16870117,40.69250107,16408.0
-80.152702,26.072599,-77.45580292,38.94449997,1891.0
-80.152702,26.072599,-95.34140015,29.9843998,11485.0
-80.152702,26.072599,-87.9048,41.9786,5499.0
-80.152702,26.072599,-122.375,37.61899948,1889.0
-96.74189758,43.58200073,-104.6729965,39.86169815,3352.0
-96.74189758,43.58200073,-87.9048,41.9786,38.0
-117.5339966,47.61989975,-104.6729965,39.86169815,6869.0
-117.5339966,47.61989975,-87.9048,41.9786,304.0
-117.5339966,47.61989975,-122.375,37.61899948,236.0
-85.52279663,42.88079834,-104.6729965,39.86169815,923.0
-85.52279663,42.88079834,-87.9048,41.9786,4139.0
-106.9329987,38.53390121,-104.6729965,39.86169815,29.0
-106.9329987,38.53390121,-95.34140015,29.9843998,173.0
144.7960052,13.48340034,-157.924228,21.32062,2595.0
144.7960052,13.48340034,145.729004,15.119,256.0
-107.2180023,40.48120117,-104.6729965,39.86169815,204.0
-107.2180023,40.48120117,-74.16870117,40.69250107,141.0
-107.2180023,40.48120117,-77.45580292,38.94449997,82.0
-107.2180023,40.48120117,-95.34140015,29.9843998,721.0
-107.2180023,40.48120117,-87.9048,41.9786,115.0
-157.924228,21.32062,-104.6729965,39.86169815,3713.0
-157.924228,21.32062,-74.16870117,40.69250107,2498.0
-157.924228,21.32062,144.7960052,13.48340034,2598.0
-157.924228,21.32062,-77.45580292,38.94449997,1276.0
-157.924228,21.32062,-95.34140015,29.9843998,2522.0
-157.924228,21.32062,-118.4079971,33.94250107,15459.0
-157.924228,21.32062,-87.9048,41.9786,3610.0
-157.924228,21.32062,-122.375,37.61899948,15378.0
-157.924228,21.32062,-117.8679962,33.67570114,56.0
-77.45580292,38.94449997,-106.609001,35.040199,1835.0
-77.45580292,38.94449997,-73.80169678,42.74829865,1.0
-77.45580292,38.94449997,-84.428101,33.6367,826.0
-77.45580292,38.94449997,-97.66989899,30.19449997,2214.0
-77.45580292,38.94449997,-72.68319702,41.93889999,4255.0
-77.45580292,38.94449997,-86.67819977,36.12450027,120.0
-77.45580292,38.94449997,-71.00520325,42.36429977,12824.0
-77.45580292,38.94449997,-73.15329742,44.47190094,2.0
-77.45580292,38.94449997,-78.73220062,42.94049835,1.0
-77.45580292,38.94449997,-80.04049683,32.89860153,66.0
-77.45580292,38.94449997,-81.84980011,41.4117012,343.0
-77.45580292,38.94449997,-80.94309998,35.2140007,11.0
-77.45580292,38.94449997,-84.6678009,39.04880142,30.0
-77.45580292,38.94449997,-104.6729965,39.86169815,26631.0
-77.45580292,38.94449997,-97.038002,32.896801,1927.0
-77.45580292,38.94449997,-83.35340118,42.21239853,14.0
-77.45580292,38.94449997,-106.9179993,39.64260101,40.0
-77.45580292,38.94449997,-74.16870117,40.69250107,2347.0
-77.45580292,38.94449997,-80.152702,26.072599,1891.0
-77.45580292,38.94449997,-107.2180023,40.48120117,81.0
-77.45580292,38.94449997,-157.924228,21.32062,1279.0
-77.45580292,38.94449997,-95.34140015,29.9843998,9454.0
-77.45580292,38.94449997,-86.294403,39.7173,67.0
-77.45580292,38.94449997,-110.737999,43.6072998,37.0
-77.45580292,38.94449997,-81.68789673,30.49410057,20.0
-77.45580292,38.94449997,-115.1520004,36.08010101,7510.0
-77.45580292,38.94449997,-118.4079971,33.94250107,26273.0
-77.45580292,38.94449997,-73.87259674,40.77719879,294.0
-77.45580292,38.94449997,-94.713898,39.2976,8.0
-77.45580292,38.94449997,-81.30899811,28.42939949,15154.0
-77.45580292,38.94449997,-80.29060364,25.79319954,560.0
-77.45580292,38.94449997,-89.33750153,43.13990021,6.0
-77.45580292,38.94449997,-93.221802,44.882,9.0
-77.45580292,38.94449997,-90.25800323,29.99340057,3077.0
-77.45580292,38.94449997,-87.9048,41.9786,21344.0
-77.45580292,38.94449997,-76.20120239,36.89459991,807.0
-77.45580292,38.94449997,-122.5979996,45.58869934,3378.0
-77.45580292,38.94449997,-75.2410965,39.87189865,58.0
-77.45580292,38.94449997,-112.012001,33.43429947,3627.0
-77.45580292,38.94449997,-80.23290253,40.49150085,238.0
-77.45580292,38.94449997,-70.309303,43.646198,168.0
-77.45580292,38.94449997,-78.78749847,35.87760162,6075.0
-77.45580292,38.94449997,-117.1900024,32.73360062,10455.0
-77.45580292,38.94449997,-98.46980286,29.53370094,1142.0
-77.45580292,38.94449997,-81.20210266,32.12760162,5.0
-77.45580292,38.94449997,-85.736,38.1744,4.0
-77.45580292,38.94449997,-122.308998,47.449001,10039.0
-77.45580292,38.94449997,-122.375,37.61899948,31115.0
-77.45580292,38.94449997,-66.00180054,18.43939972,3000.0
-77.45580292,38.94449997,-111.9779968,40.78839874,836.0
-77.45580292,38.94449997,-121.5910034,38.69540024,3272.0
-77.45580292,38.94449997,-90.370003,38.748697,2.0
-77.45580292,38.94449997,-64.9733963,18.33729935,1295.0
-77.45580292,38.94449997,-76.10630035,43.11119843,1.0
-77.45580292,38.94449997,-82.53320313,27.97550011,10534.0
-95.34140015,29.9843998,-106.609001,35.040199,817.0
-95.34140015,29.9843998,-81.96450043,33.36989975,5.0
-95.34140015,29.9843998,-149.9960022,61.17440033,611.0
-95.34140015,29.9843998,-84.428101,33.6367,2495.0
-95.34140015,29.9843998,-97.66989899,30.19449997,12426.0
-95.34140015,29.9843998,-72.68319702,41.93889999,2.0
-95.34140015,29.9843998,-86.67819977,36.12450027,1255.0
-95.34140015,29.9843998,-71.00520325,42.36429977,11815.0
-95.34140015,29.9843998,-91.149597,30.533199,7.0
-95.34140015,29.9843998,-76.668297,39.1754,5576.0
-95.34140015,29.9843998,-80.04049683,32.89860153,131.0
-95.34140015,29.9843998,-81.84980011,41.4117012,6205.0
-95.34140015,29.9843998,-80.94309998,35.2140007,344.0
-95.34140015,29.9843998,-82.891899,39.998001,10.0
-95.34140015,29.9843998,-97.50119781,27.77039909,106.0
-95.34140015,29.9843998,-84.6678009,39.04880142,33.0
-95.34140015,29.9843998,-77.037697,38.8521,14007.0
-95.34140015,29.9843998,-104.6729965,39.86169815,28518.0
-95.34140015,29.9843998,-97.038002,32.896801,5288.0
-95.34140015,29.9843998,-93.6631012,41.5340004,6.0
-95.34140015,29.9843998,-83.35340118,42.21239853,1921.0
-95.34140015,29.9843998,-106.9179993,39.64260101,837.0
-95.34140015,29.9843998,-106.3779984,31.80719948,218.0
-95.34140015,29.9843998,-74.16870117,40.69250107,24785.0
-95.34140015,29.9843998,-80.152702,26.072599,11520.0
-95.34140015,29.9843998,-106.9329987,38.53390121,173.0
-95.34140015,29.9843998,-107.2180023,40.48120117,716.0
-95.34140015,29.9843998,-157.924228,21.32062,2524.0
-95.34140015,29.9843998,-77.45580292,38.94449997,11140.0
-95.34140015,29.9843998,-97.433098,37.649899,3.0
-95.34140015,29.9843998,-86.294403,39.7173,1207.0
-95.34140015,29.9843998,-110.737999,43.6072998,332.0
-95.34140015,29.9843998,-81.68789673,30.49410057,897.0
-95.34140015,29.9843998,-115.1520004,36.08010101,16830.0
-95.34140015,29.9843998,-118.4079971,33.94250107,28186.0
-95.34140015,29.9843998,-73.87259674,40.77719879,18418.0
-95.34140015,29.9843998,-102.2020035,31.94249916,190.0
-95.34140015,29.9843998,-94.713898,39.2976,984.0
-95.34140015,29.9843998,-81.30899811,28.42939949,16142.0
-95.34140015,29.9843998,-89.97669983,35.04240036,1108.0
-95.34140015,29.9843998,-98.23860168,26.17580032,2975.0
-95.34140015,29.9843998,-80.29060364,25.79319954,8894.0
-95.34140015,29.9843998,-89.33750153,43.13990021,7.0
-95.34140015,29.9843998,-93.221802,44.882,1365.0
-95.34140015,29.9843998,-90.25800323,29.99340057,17495.0
-95.34140015,29.9843998,-107.8939972,38.50979996,211.0
